  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-18.106 0.940 c18_22_c18_0571_0001
-18.097 6.110 c18_11_c18_0041_0001
-18.095 1.189 c18_22_c18_0051_0001
-18.090 1.603 c18_55_c18_1013_0001
-18.089 6.306 c18_44_c18_0958_0001
-18.088 6.364 c18_33_c18_1119_0001
-18.080 7.775 c18_66_c18_0801_0001
-18.074 6.290 c18_77_c18_0381_0001
-18.070 1.424 c18_55_c18_1035_0001
-18.068 1.018 c18_55_c18_0787_0001
-18.057 5.626 c18_22_c18_0932_0001
-18.056 1.453 c18_11_c18_1194_0001
-18.054 5.394 c18_55_c18_0328_0001
-18.047 1.246 c18_44_c18_0460_0001
-18.042 2.232 c18_44_c18_0177_0001
-18.038 7.849 c18_66_c18_0793_0001
-18.036 6.491 c18_22_c18_0273_0001
-18.029 0.937 c18_22_c18_0206_0001
-18.028 1.701 c18_55_c18_0346_0001
-18.023 7.389 c18_44_c18_0106_0001
-18.014 2.636 c18_77_c18_1141_0001
-18.008 6.002 c18_77_c18_0457_0001
-18.006 2.973 c18_66_c18_0764_0001
-18.005 1.444 c18_55_c18_0071_0001
-18.003 1.681 c18_55_c18_0314_0001
-17.999 6.315 c18_77_c18_0857_0001
-17.999 6.459 c18_44_c18_1097_0001
-17.991 6.549 c18_22_c18_0414_0001
-17.986 7.119 c18_22_c18_0345_0001
-17.979 1.591 c18_22_c18_0721_0001
-17.950 2.165 c18_22_c18_0011_0001
-17.943 1.442 c18_88_c18_0635_0001
-17.939 1.402 c18_66_c18_0024_0001
-17.934 1.718 c18_77_c18_0740_0001
-17.931 2.680 c18_11_c18_1125_0001
-17.929 5.183 c18_44_c18_0039_0001
-17.926 7.933 c18_22_c18_0227_0001
-17.915 1.594 c18_44_c18_0198_0001
-17.909 1.716 c18_11_c18_0332_0001
-17.909 6.226 c18_33_c18_0721_0001
-17.907 1.650 c18_88_c18_0094_0001
-17.906 2.133 c18_44_c18_0689_0001
-17.904 6.215 c18_22_c18_0796_0001
-17.900 2.270 c18_22_c18_1034_0001
-17.900 6.723 c18_55_c18_0450_0001
-17.897 6.238 c18_33_c18_0553_0001
-17.895 5.994 c18_33_c18_0196_0001
-17.893 1.163 c18_55_c18_0360_0001
-17.891 6.933 c18_66_c18_0871_0001
-17.888 4.638 c18_11_c18_0577_0001
-17.883 2.993 c18_22_c18_0043_0001
-17.873 6.128 c18_44_c18_0019_0001
-17.854 6.438 c18_44_c18_0184_0001
-17.853 1.660 c18_11_c18_0110_0001
-17.848 1.328 c18_11_c18_0188_0001
-17.847 6.379 c18_33_c18_0737_0001
-17.843 1.104 c18_55_c18_0377_0001
-17.843 4.070 c18_44_c18_1186_0001
-17.842 6.518 c18_33_c18_0296_0001
-17.838 3.861 c18_33_c18_0447_0001
-17.835 1.992 c18_55_c18_0969_0001
-17.826 5.630 c18_77_c18_0001_0001
-17.826 7.144 c18_22_c18_0126_0001
-17.822 6.699 c18_55_c18_0248_0001
-17.815 2.809 c18_22_c18_0142_0001
-17.814 6.389 c18_33_c18_0767_0001
-17.812 7.715 c18_22_c18_0299_0001
-17.799 2.031 c18_66_c18_0101_0001
-17.798 4.862 c18_44_c18_0018_0001
-17.794 6.412 c18_22_c18_1159_0001
-17.786 5.311 c18_55_c18_0764_0001
-17.773 5.457 c18_33_c18_0270_0001
-17.772 5.384 c18_44_c18_0796_0001
-17.770 1.262 c18_55_c18_1172_0001
-17.766 7.716 c18_22_c18_0453_0001
-17.761 1.321 c18_11_c18_0809_0001
-17.759 6.460 c18_44_c18_0441_0001
-17.758 1.702 c18_11_c18_0773_0001
-17.748 4.324 c18_33_c18_1137_0001
-17.747 8.302 c18_33_c18_0577_0001
-17.745 1.125 c18_22_c18_0994_0001
-17.719 2.465 c18_88_c18_0544_0001
-17.717 6.621 c18_33_c18_0625_0001
-17.707 5.829 c18_66_c18_0431_0001
-17.706 2.655 c18_11_c18_0656_0001
-17.689 3.805 c18_22_c18_0798_0001
-17.684 1.165 c18_55_c18_0255_0001
-17.683 1.735 c18_11_c18_0579_0001
-17.681 1.513 c18_44_c18_0426_0001
-17.679 6.858 c18_66_c18_0380_0001
-17.675 6.282 c18_11_c18_1004_0001
-17.669 4.656 c18_11_c18_0517_0001
-17.645 2.507 c18_22_c18_1243_0001
-17.644 1.310 c18_66_c18_0420_0001
-17.642 2.252 c18_77_c18_0292_0001
-17.635 6.024 c18_33_c18_0154_0001
-17.620 7.986 c18_22_c18_1125_0001
-17.619 2.220 c18_88_c18_0864_0001
-17.604 1.326 c18_66_c18_0826_0001
-17.604 2.250 c18_77_c18_0821_0001
-17.601 7.158 c18_11_c18_0606_0001
-17.594 2.437 c18_22_c18_0309_0001
-17.593 1.243 c18_55_c18_0304_0001
-17.593 6.245 c18_33_c18_1088_0001
-17.586 1.507 c18_77_c18_0374_0001
-17.576 1.232 c18_44_c18_0693_0001
-17.576 7.783 c18_44_c18_1090_0001
-17.562 6.878 c18_66_c18_0725_0001
-17.562 7.968 c18_66_c18_0295_0001
-17.560 6.813 c18_22_c18_0164_0001
-17.559 5.958 c18_11_c18_0757_0001
-17.545 1.037 c18_55_c18_0767_0001
-17.545 5.872 c18_44_c18_0296_0001
-17.543 4.244 c18_33_c18_0645_0001
-17.538 1.389 c18_11_c18_1148_0001
-17.536 4.104 c18_55_c18_0556_0001
-17.536 8.228 c18_88_c18_0450_0001
-17.531 7.063 c18_22_c18_1229_0001
-17.523 6.186 c18_22_c18_0904_0001
-17.518 1.654 c18_88_c18_1163_0001
-17.514 6.437 c18_44_c18_1131_0001
-17.513 6.033 c18_22_c18_0366_0001
-17.506 6.453 c18_11_c18_1027_0001
-17.498 6.200 c18_33_c18_1136_0001
-17.497 1.377 c18_11_c18_0785_0001
-17.497 6.828 c18_88_c18_0660_0001
-17.494 1.553 c18_22_c18_0077_0001
-17.489 1.277 c18_55_c18_0479_0001
-17.487 1.756 c18_22_c18_0503_0001
-17.482 1.166 c18_44_c18_0247_0001
-17.479 1.370 c18_11_c18_0072_0001
-17.477 2.304 c18_88_c18_1162_0001
-17.475 6.269 c18_22_c18_0542_0001
-17.472 4.771 c18_33_c18_0068_0001
-17.472 7.977 c18_22_c18_0201_0001
-17.471 9.799 c18_55_c18_1001_0001
-17.469 5.452 c18_55_c18_0260_0001
-17.466 0.916 c18_22_c18_1023_0001
-17.464 7.303 c18_88_c18_0147_0001
-17.462 6.718 c18_55_c18_0928_0001
-17.452 6.152 c18_77_c18_0638_0001
-17.438 8.183 c18_55_c18_0607_0001
-17.423 1.064 c18_55_c18_0141_0001
-17.422 6.107 c18_77_c18_0349_0001
-17.420 1.339 c18_55_c18_0170_0001
-17.419 6.481 c18_22_c18_0236_0001
-17.409 6.207 c18_88_c18_0891_0001
-17.407 5.583 c18_11_c18_0486_0001
-17.407 8.086 c18_11_c18_0395_0001
-17.404 6.255 c18_11_c18_0214_0001
-17.401 6.647 c18_55_c18_0573_0001
-17.386 6.600 c18_55_c18_0641_0001
-17.372 6.535 c18_22_c18_0889_0001
-17.361 6.490 c18_22_c18_0783_0001
-17.358 5.790 c18_11_c18_0842_0001
-17.353 5.603 c18_55_c18_0097_0001
-17.346 1.670 c18_11_c18_0797_0001
-17.346 6.105 c18_55_c18_0006_0001
-17.341 1.425 c18_22_c18_0208_0001
-17.341 6.177 c18_33_c18_0627_0001
-17.339 1.122 c18_44_c18_0938_0001
-17.337 1.242 c18_11_c18_0554_0001
-17.336 5.436 c18_44_c18_1197_0001
-17.333 5.444 c18_88_c18_0546_0001
-17.331 7.862 c18_88_c18_0955_0001
-17.325 3.954 c18_33_c18_1035_0001
-17.323 1.295 c18_66_c18_0271_0001
-17.323 9.069 c18_88_c18_0887_0001
-17.322 1.400 c18_11_c18_0070_0001
-17.318 2.459 c18_88_c18_0655_0001
-17.312 6.618 c18_33_c18_0081_0001
-17.299 7.955 c18_44_c18_0832_0001
-17.298 2.612 c18_22_c18_0896_0001
-17.283 1.016 c18_55_c18_0218_0001
-17.278 2.276 c18_22_c18_0260_0001
-17.275 5.414 c18_22_c18_1124_0001
-17.275 7.522 c18_22_c18_0543_0001
-17.274 1.289 c18_33_c18_1161_0001
-17.271 3.975 c18_44_c18_1220_0001
-17.268 1.444 c18_33_c18_1076_0001
-17.254 8.982 c18_11_c18_0580_0001
-17.251 1.647 c18_33_c18_0380_0001
-17.243 6.133 c18_33_c18_0053_0001
-17.235 4.065 c18_66_c18_0423_0001
-17.230 6.047 c18_22_c18_0089_0001
-17.227 1.400 c18_11_c18_0243_0001
-17.225 3.488 c18_22_c18_0980_0001
-17.223 5.913 c18_66_c18_0051_0001
-17.219 1.831 c18_77_c18_0098_0001
-17.217 1.272 c18_66_c18_0323_0001
-17.217 4.415 c18_66_c18_1162_0001
-17.216 1.178 c18_55_c18_0001_0001
-17.212 1.711 c18_88_c18_0560_0001
-17.208 3.752 c18_55_c18_0382_0001
-17.200 6.175 c18_44_c18_0663_0001
-17.181 6.818 c18_22_c18_0595_0001
-17.177 6.268 c18_11_c18_0650_0001
-17.176 6.252 c18_11_c18_0874_0001
-17.174 8.107 c18_66_c18_0762_0001
-17.173 1.890 c18_88_c18_1070_0001
-17.162 5.818 c18_33_c18_0480_0001
-17.161 1.448 c18_66_c18_1037_0001
-17.154 5.614 c18_22_c18_0039_0001
-17.145 4.946 c18_55_c18_0145_0001
-17.137 6.707 c18_55_c18_0150_0001
-17.133 5.296 c18_77_c18_0663_0001
-17.128 1.136 c18_66_c18_0434_0001
-17.115 1.649 c18_66_c18_0491_0001
-17.103 7.721 c18_55_c18_0737_0001
-17.097 6.955 c18_44_c18_0438_0001
-17.094 6.386 c18_55_c18_1212_0001
-17.093 6.423 c18_66_c18_0334_0001
-17.087 2.107 c18_33_c18_0181_0001
-17.084 1.704 c18_11_c18_0339_0001
-17.082 4.659 c18_55_c18_0294_0001
-17.075 7.963 c18_66_c18_0768_0001
-17.070 2.090 c18_88_c18_0109_0001
-17.069 1.012 c18_55_c18_0279_0001
-17.066 6.403 c18_33_c18_0326_0001
-17.065 1.357 c18_11_c18_0139_0001
-17.063 3.872 c18_22_c18_0106_0001
-17.062 1.955 c18_66_c18_0776_0001
-17.058 7.375 c18_22_c18_0648_0001
-17.055 6.459 c18_55_c18_1050_0001
-17.047 6.288 c18_11_c18_0883_0001
-17.036 6.364 c18_11_c18_0148_0001
-17.031 6.968 c18_44_c18_0027_0001
-17.027 3.151 c18_22_c18_0641_0001
-17.027 6.119 c18_22_c18_1152_0001
-17.024 2.090 c18_11_c18_1136_0001
-17.008 1.140 c18_66_c18_0189_0001
-17.005 6.502 c18_22_c18_0196_0001
-16.993 4.021 c18_33_c18_0871_0001
-16.979 6.728 c18_55_c18_0649_0001
-16.973 6.576 c18_88_c18_0300_0001
-16.968 4.109 c18_55_c18_0719_0001
-16.959 6.757 c18_44_c18_0010_0001
-16.958 8.907 c18_22_c18_0700_0001
-16.952 5.532 c18_11_c18_1001_0001
-16.950 1.761 c18_66_c18_0135_0001
-16.949 7.043 c18_44_c18_0757_0001
-16.943 4.159 c18_55_c18_0234_0001
-16.941 6.874 c18_66_c18_0275_0001
-16.920 5.227 c18_55_c18_0657_0001
-16.919 1.286 c18_66_c18_1242_0001
-16.919 1.473 c18_55_c18_0129_0001
-16.918 5.554 c18_77_c18_1164_0001
-16.917 1.506 c18_88_c18_0173_0001
-16.911 6.223 c18_11_c18_0796_0001
-16.911 6.513 c18_77_c18_0615_0001
-16.903 6.343 c18_33_c18_0369_0001
-16.898 6.200 c18_22_c18_0326_0001
-16.887 7.401 c18_22_c18_1037_0001
-16.877 1.152 c18_55_c18_1189_0001
-16.876 1.567 c18_11_c18_0183_0001
-16.875 6.215 c18_22_c18_0475_0001
-16.874 1.402 c18_66_c18_0929_0001
-16.872 2.698 c18_22_c18_0682_0001
-16.867 5.916 c18_44_c18_0242_0001
-16.862 6.637 c18_55_c18_0818_0001
-16.856 4.354 c18_66_c18_0717_0001
-16.856 4.584 c18_22_c18_0045_0001
-16.845 2.767 c18_77_c18_1033_0001
-16.837 4.663 c18_11_c18_1242_0001
-16.834 2.686 c18_22_c18_1165_0001
-16.821 5.329 c18_44_c18_1111_0001
-16.820 4.395 c18_33_c18_0630_0001
-16.810 6.291 c18_22_c18_0305_0001
-16.802 6.147 c18_44_c18_0751_0001
-16.795 1.769 c18_88_c18_0642_0001
-16.788 7.012 c18_22_c18_0438_0001
-16.785 8.057 c18_55_c18_0146_0001
-16.775 1.294 c18_22_c18_0942_0001
-16.775 6.778 c18_11_c18_0713_0001
-16.772 6.662 c18_11_c18_0751_0001
-16.769 4.237 c18_66_c18_0422_0001
-16.757 5.983 c18_77_c18_0524_0001
-16.757 6.237 c18_11_c18_0247_0001
-16.755 6.222 c18_22_c18_0165_0001
-16.748 5.610 c18_11_c18_0738_0001
-16.742 2.578 c18_11_c18_0862_0001
-16.735 6.160 c18_22_c18_0231_0001
-16.732 6.571 c18_11_c18_0087_0001
-16.722 7.688 c18_66_c18_1088_0001
-16.716 7.207 c18_66_c18_0525_0001
-16.703 2.645 c18_55_c18_0724_0001
-16.697 5.504 c18_44_c18_1049_0001
-16.692 7.807 c18_55_c18_0179_0001
-16.691 7.094 c18_11_c18_0161_0001
-16.690 4.004 c18_77_c18_0624_0001
-16.683 7.782 c18_22_c18_0745_0001
-16.682 1.337 c18_22_c18_0264_0001
-16.680 4.122 c18_55_c18_0220_0001
-16.677 1.146 c18_55_c18_1215_0001
-16.673 1.594 c18_55_c18_0616_0001
-16.666 6.179 c18_11_c18_0453_0001
-16.664 6.551 c18_44_c18_0959_0001
-16.662 7.961 c18_22_c18_0418_0001
-16.648 4.956 c18_44_c18_0461_0001
-16.647 1.420 c18_11_c18_0779_0001
-16.635 4.400 c18_44_c18_0679_0001
-16.632 1.923 c18_88_c18_0227_0001
-16.626 1.288 c18_77_c18_0033_0001
-16.618 1.387 c18_11_c18_0025_0001
-16.616 5.238 c18_55_c18_0273_0001
-16.614 4.411 c18_55_c18_0151_0001
-16.607 4.187 c18_55_c18_1056_0001
-16.604 1.242 c18_11_c18_1198_0001
-16.600 6.461 c18_22_c18_0303_0001
-16.595 6.117 c18_11_c18_0660_0001
-16.591 4.422 c18_77_c18_0378_0001
-16.591 5.903 c18_11_c18_0126_0001
-16.588 4.203 c18_66_c18_0336_0001
-16.586 5.890 c18_11_c18_0386_0001
-16.576 6.123 c18_22_c18_0802_0001
-16.573 5.819 c18_11_c18_0854_0001
-16.570 2.137 c18_11_c18_0571_0001
-16.562 1.719 c18_33_c18_0407_0001
-16.558 4.537 c18_55_c18_0230_0001
-16.558 7.089 c18_44_c18_0668_0001
-16.554 7.978 c18_22_c18_0351_0001
-16.545 1.271 c18_66_c18_0226_0001
-16.538 6.392 c18_33_c18_0725_0001
-16.535 2.822 c18_55_c18_0780_0001
-16.532 1.290 c18_66_c18_1191_0001
-16.529 6.265 c18_11_c18_0033_0001
-16.518 2.719 c18_22_c18_1116_0001
-16.513 1.197 c18_55_c18_0826_0001
-16.505 1.236 c18_88_c18_0052_0001
-16.503 4.241 c18_22_c18_0634_0001
-16.500 4.998 c18_33_c18_1238_0001
-16.497 4.735 c18_11_c18_0075_0001
-16.495 7.471 c18_22_c18_0052_0001
-16.489 7.064 c18_66_c18_0229_0001
-16.485 5.307 c18_66_c18_0881_0001
-16.482 6.344 c18_22_c18_0611_0001
-16.480 5.215 c18_44_c18_0257_0001
-16.478 1.203 c18_11_c18_0434_0001
-16.477 6.319 c18_11_c18_0205_0001
-16.463 1.408 c18_11_c18_0447_0001
-16.453 8.097 c18_11_c18_0642_0001
-16.449 8.234 c18_11_c18_0742_0001
-16.440 5.115 c18_55_c18_0507_0001
-16.430 6.627 c18_77_c18_0325_0001
-16.428 5.529 c18_55_c18_0236_0001
-16.408 6.391 c18_66_c18_0264_0001
-16.405 1.355 c18_88_c18_0980_0001
-16.404 6.942 c18_66_c18_0741_0001
-16.398 4.098 c18_44_c18_0667_0001
-16.396 1.411 c18_66_c18_0867_0001
-16.396 4.511 c18_66_c18_1140_0001
-16.394 4.337 c18_55_c18_1033_0001
-16.387 6.100 c18_88_c18_0950_0001
-16.382 4.641 c18_55_c18_0454_0001
-16.370 1.141 c18_66_c18_1117_0001
-16.357 2.071 c18_88_c18_0870_0001
-16.356 7.043 c18_11_c18_0913_0001
-16.353 1.457 c18_22_c18_0982_0001
-16.344 6.697 c18_22_c18_0578_0001
-16.329 7.300 c18_88_c18_1060_0001
-16.323 6.684 c18_77_c18_0240_0001
-16.321 2.008 c18_88_c18_1118_0001
-16.318 1.390 c18_22_c18_0992_0001
-16.316 4.812 c18_22_c18_0170_0001
-16.314 1.697 c18_88_c18_1226_0001
-16.306 1.425 c18_22_c18_0415_0001
-16.306 6.137 c18_22_c18_0652_0001
-16.303 1.652 c18_55_c18_0636_0001
-16.300 7.487 c18_22_c18_0947_0001
-16.298 5.734 c18_22_c18_0352_0001
-16.292 1.931 c18_88_c18_0786_0001
-16.290 1.253 c18_88_c18_0540_0001
-16.290 1.493 c18_11_c18_0402_0001
-16.285 7.186 c18_22_c18_0320_0001
-16.283 1.404 c18_66_c18_0846_0001
-16.266 4.550 c18_11_c18_0029_0001
-16.255 4.679 c18_77_c18_0890_0001
-16.248 1.475 c18_88_c18_0121_0001
-16.247 6.333 c18_77_c18_0155_0001
-16.238 5.933 c18_88_c18_0926_0001
-16.232 3.620 c18_22_c18_1204_0001
-16.229 6.789 c18_66_c18_0872_0001
-16.228 1.585 c18_55_c18_0245_0001
-16.219 2.838 c18_55_c18_0405_0001
-16.216 6.382 c18_66_c18_0771_0001
-16.215 2.205 c18_88_c18_0452_0001
-16.206 5.509 c18_77_c18_0220_0001
-16.205 2.368 c18_11_c18_0746_0001
-16.198 4.262 c18_66_c18_1093_0001
-16.186 4.118 c18_66_c18_0965_0001
-16.185 1.355 c18_22_c18_0516_0001
-16.181 2.017 c18_11_c18_0099_0001
-16.168 5.621 c18_11_c18_0869_0001
-16.162 3.522 c18_88_c18_0541_0001
-16.161 5.666 c18_22_c18_1202_0001
-16.160 2.969 c18_22_c18_1115_0001
-16.156 4.194 c18_44_c18_0278_0001
-16.148 5.416 c18_66_c18_0691_0001
-16.132 1.197 c18_11_c18_0921_0001
-16.128 1.968 c18_22_c18_0782_0001
-16.124 6.429 c18_11_c18_1030_0001
-16.118 6.436 c18_11_c18_1109_0001
-16.116 5.485 c18_22_c18_1126_0001
-16.114 2.140 c18_77_c18_0935_0001
-16.114 5.123 c18_33_c18_0953_0001
-16.110 1.477 c18_88_c18_1062_0001
-16.110 5.881 c18_11_c18_0481_0001
-16.108 3.943 c18_55_c18_0978_0001
-16.104 6.954 c18_22_c18_0122_0001
-16.100 1.709 c18_88_c18_0789_0001
-16.085 5.693 c18_22_c18_0995_0001
-16.077 1.161 c18_66_c18_1131_0001
-16.074 5.578 c18_44_c18_0977_0001
-16.073 6.980 c18_22_c18_0661_0001
-16.070 5.509 c18_33_c18_0430_0001
-16.054 1.287 c18_22_c18_0804_0001
-16.053 5.644 c18_66_c18_0733_0001
-16.050 4.040 c18_44_c18_0951_0001
-16.045 4.063 c18_66_c18_0106_0001
-16.043 6.044 c18_22_c18_0638_0001
-16.037 1.910 c18_22_c18_0790_0001
-16.022 3.425 c18_88_c18_0117_0001
-16.022 6.398 c18_11_c18_1119_0001
-16.016 5.908 c18_22_c18_0304_0001
-16.009 7.265 c18_66_c18_0586_0001
-16.007 1.368 c18_88_c18_0111_0001
-16.007 6.626 c18_55_c18_0575_0001
-16.004 6.084 c18_22_c18_1237_0001
-15.987 6.498 c18_55_c18_0285_0001
-15.986 1.365 c18_22_c18_0830_0001
-15.986 4.645 c18_77_c18_0352_0001
-15.985 1.237 c18_66_c18_0570_0001
-15.983 1.181 c18_66_c18_0952_0001
-15.983 5.033 c18_66_c18_1112_0001
-15.979 5.908 c18_77_c18_0200_0001
-15.973 2.153 c18_88_c18_1102_0001
-15.973 5.035 c18_33_c18_0886_0001
-15.972 4.290 c18_33_c18_0114_0001
-15.965 2.092 c18_77_c18_1085_0001
-15.963 4.396 c18_22_c18_0924_0001
-15.962 5.695 c18_77_c18_0593_0001
-15.956 1.784 c18_22_c18_1043_0001
-15.949 5.624 c18_11_c18_0829_0001
-15.945 2.535 c18_88_c18_0699_0001
-15.935 6.345 c18_66_c18_1139_0001
-15.932 5.523 c18_11_c18_0044_0001
-15.915 7.002 c18_11_c18_0241_0001
-15.913 5.423 c18_77_c18_0335_0001
-15.902 6.079 c18_33_c18_0601_0001
-15.898 9.558 c18_55_c18_0404_0001
-15.896 6.597 c18_44_c18_0815_0001
-15.895 4.131 c18_33_c18_1014_0001
-15.892 2.282 c18_88_c18_1061_0001
-15.890 1.345 c18_11_c18_0976_0001
-15.886 9.208 c18_22_c18_1111_0001
-15.884 5.575 c18_11_c18_0065_0001
-15.875 5.584 c18_33_c18_0204_0001
-15.870 8.371 c18_88_c18_0051_0001
-15.869 5.189 c18_55_c18_0081_0001
-15.869 7.341 c18_44_c18_0820_0001
-15.861 1.888 c18_77_c18_0011_0001
-15.839 6.397 c18_77_c18_0966_0001
-15.839 7.749 c18_22_c18_0482_0001
-15.835 4.849 c18_44_c18_1051_0001
-15.827 1.348 c18_11_c18_1050_0001
-15.820 6.106 c18_66_c18_0307_0001
-15.814 1.363 c18_22_c18_1014_0001
-15.813 4.929 c18_55_c18_0721_0001
-15.812 3.142 c18_66_c18_1033_0001
-15.807 5.490 c18_11_c18_0094_0001
-15.803 5.475 c18_11_c18_0518_0001
-15.803 7.289 c18_44_c18_0984_0001
-15.800 1.288 c18_22_c18_0468_0001
-15.795 4.076 c18_33_c18_0514_0001
-15.786 1.565 c18_88_c18_0359_0001
-15.786 7.433 c18_44_c18_0862_0001
-15.785 4.423 c18_11_c18_0908_0001
-15.782 2.396 c18_22_c18_1019_0001
-15.780 6.419 c18_88_c18_0157_0001
-15.773 3.761 c18_77_c18_0844_0001
-15.771 8.503 c18_11_c18_0485_0001
-15.748 6.273 c18_66_c18_0362_0001
-15.744 1.318 c18_66_c18_0976_0001
-15.736 5.306 c18_55_c18_0558_0001
-15.733 6.521 c18_77_c18_0251_0001
-15.729 8.601 c18_55_c18_0675_0001
-15.724 4.561 c18_11_c18_0539_0001
-15.724 5.431 c18_11_c18_1209_0001
-15.721 4.933 c18_33_c18_0247_0001
-15.719 1.224 c18_11_c18_0944_0001
-15.718 5.972 c18_33_c18_1079_0001
-15.713 1.383 c18_11_c18_0141_0001
-15.713 7.202 c18_66_c18_0765_0001
-15.706 5.229 c18_44_c18_0029_0001
-15.705 1.126 c18_55_c18_0452_0001
-15.694 7.990 c18_22_c18_1047_0001
-15.693 6.465 c18_22_c18_0124_0001
-15.685 6.306 c18_55_c18_0180_0001
-15.683 4.313 c18_44_c18_0375_0001
-15.683 5.194 c18_22_c18_0821_0001
-15.678 6.160 c18_44_c18_1242_0001
-15.676 4.862 c18_55_c18_0988_0001
-15.673 7.509 c18_11_c18_1037_0001
-15.671 1.254 c18_66_c18_0637_0001
-15.671 5.338 c18_11_c18_0172_0001
-15.659 1.982 c18_88_c18_1234_0001
-15.657 2.826 c18_22_c18_0364_0001
-15.651 4.962 c18_44_c18_0576_0001
-15.647 6.405 c18_33_c18_0918_0001
-15.644 6.503 c18_77_c18_1032_0001
-15.631 8.607 c18_22_c18_0398_0001
-15.630 1.577 c18_77_c18_1180_0001
-15.630 5.630 c18_11_c18_1049_0001
-15.626 5.676 c18_22_c18_1158_0001
-15.622 1.627 c18_22_c18_0229_0001
-15.620 1.269 c18_22_c18_0169_0001
-15.617 5.892 c18_22_c18_0217_0001
-15.616 6.188 c18_11_c18_0531_0001
-15.614 6.670 c18_77_c18_0064_0001
-15.605 4.521 c18_77_c18_0493_0001
-15.604 5.815 c18_77_c18_0138_0001
-15.601 2.230 c18_88_c18_0246_0001
-15.594 3.205 c18_55_c18_1037_0001
-15.594 5.422 c18_44_c18_0130_0001
-15.592 2.309 c18_77_c18_0101_0001
-15.590 4.117 c18_33_c18_0412_0001
-15.587 6.289 c18_11_c18_1071_0001
-15.579 8.471 c18_88_c18_0013_0001
-15.570 4.229 c18_33_c18_0288_0001
-15.566 2.330 c18_55_c18_0680_0001
-15.564 4.550 c18_11_c18_0118_0001
-15.561 1.356 c18_22_c18_0624_0001
-15.555 1.099 c18_55_c18_1226_0001
-15.552 3.988 c18_11_c18_1132_0001
-15.549 3.098 c18_66_c18_1118_0001
-15.544 6.915 c18_33_c18_0442_0001
-15.541 5.307 c18_55_c18_1134_0001
-15.535 7.740 c18_22_c18_0981_0001
-15.531 4.407 c18_33_c18_0076_0001
-15.525 6.294 c18_66_c18_0408_0001
-15.525 8.247 c18_44_c18_1136_0001
-15.520 1.377 c18_11_c18_0059_0001
-15.519 1.384 c18_11_c18_0772_0001
-15.516 4.728 c18_77_c18_1009_0001
-15.516 6.065 c18_33_c18_0758_0001
-15.514 4.860 c18_11_c18_0982_0001
-15.514 5.854 c18_77_c18_1190_0001
-15.507 3.940 c18_22_c18_0653_0001
-15.504 5.203 c18_22_c18_0846_0001
-15.504 7.342 c18_88_c18_0552_0001
-15.500 6.487 c18_22_c18_1250_0001
-15.499 2.032 c18_22_c18_0096_0001
-15.491 2.783 c18_22_c18_0148_0001
-15.489 5.286 c18_44_c18_1074_0001
-15.487 5.089 c18_55_c18_1206_0001
-15.487 6.420 c18_33_c18_0055_0001
-15.486 3.630 c18_77_c18_0190_0001
-15.471 1.373 c18_88_c18_1030_0001
-15.469 6.319 c18_44_c18_0407_0001
-15.466 6.594 c18_44_c18_1229_0001
-15.461 4.322 c18_66_c18_1041_0001
-15.461 6.721 c18_77_c18_0780_0001
-15.457 6.721 c18_33_c18_0641_0001
-15.456 1.836 c18_77_c18_0265_0001
-15.453 5.120 c18_55_c18_1031_0001
-15.449 2.542 c18_88_c18_0099_0001
-15.437 1.342 c18_11_c18_1088_0001
-15.435 9.254 c18_22_c18_1245_0001
-15.432 5.182 c18_55_c18_0306_0001
-15.430 4.573 c18_11_c18_0404_0001
-15.428 5.089 c18_55_c18_0317_0001
-15.425 2.756 c18_22_c18_0481_0001
-15.423 2.879 c18_66_c18_0411_0001
-15.419 5.201 c18_44_c18_0069_0001
-15.415 3.600 c18_22_c18_0121_0001
-15.414 1.308 c18_22_c18_0915_0001
-15.411 1.708 c18_77_c18_1147_0001
-15.410 2.838 c18_11_c18_1191_0001
-15.405 8.802 c18_55_c18_0964_0001
-15.403 1.294 c18_11_c18_0850_0001
-15.403 2.921 c18_11_c18_0177_0001
-15.392 1.948 c18_88_c18_0328_0001
-15.392 6.540 c18_22_c18_0093_0001
-15.390 1.526 c18_22_c18_1029_0001
-15.385 1.398 c18_55_c18_0338_0001
-15.382 3.956 c18_11_c18_0229_0001
-15.375 2.882 c18_11_c18_1095_0001
-15.373 4.070 c18_33_c18_0729_0001
-15.372 2.254 c18_77_c18_0329_0001
-15.370 6.365 c18_77_c18_0906_0001
-15.365 1.600 c18_22_c18_0658_0001
-15.354 4.811 c18_33_c18_0095_0001
-15.350 1.334 c18_11_c18_1068_0001
-15.349 5.404 c18_88_c18_0179_0001
-15.348 4.114 c18_33_c18_0037_0001
-15.340 4.497 c18_77_c18_0112_0001
-15.337 8.663 c18_44_c18_0538_0001
-15.334 5.748 c18_22_c18_0990_0001
-15.331 6.839 c18_77_c18_1016_0001
-15.331 7.770 c18_44_c18_0908_0001
-15.314 1.262 c18_11_c18_0364_0001
-15.313 1.233 c18_11_c18_1103_0001
-15.310 1.962 c18_77_c18_0407_0001
-15.309 5.039 c18_66_c18_0210_0001
-15.304 2.129 c18_88_c18_0494_0001
-15.303 3.399 c18_22_c18_1070_0001
-15.303 6.574 c18_77_c18_0044_0001
